class,nm_mun,descricao,area_km2,id
33,Arroio do Sal,"Rio, Lago e Oceano",21.3087,1
33,Balneário Pinhal,"Rio, Lago e Oceano",17.5465,2
33,Capão da Canoa,"Rio, Lago e Oceano",2.8927,3
33,Capivari do Sul,"Rio, Lago e Oceano",19.293,4
33,Caraá,"Rio, Lago e Oceano",0.0374,5
33,Cidreira,"Rio, Lago e Oceano",43.6321,6
33,Dom Pedro de Alcântara,"Rio, Lago e Oceano",13.8344,7
33,Imbé,"Rio, Lago e Oceano",5.0682,8
33,Itati,"Rio, Lago e Oceano",0.0834,9
33,Mampituba,"Rio, Lago e Oceano",0.1727,10
33,Maquiné,"Rio, Lago e Oceano",121.8762,11
33,Morrinhos do Sul,"Rio, Lago e Oceano",1.1802,12
33,Osório,"Rio, Lago e Oceano",171.4378,13
33,Palmares do Sul,"Rio, Lago e Oceano",83.7551,14
33,Terra de Areia,"Rio, Lago e Oceano",9.6156,15
33,Torres,"Rio, Lago e Oceano",6.8286,16
33,Tramandaí,"Rio, Lago e Oceano",17.4387,17
33,Três Cachoeiras,"Rio, Lago e Oceano",89.3283,18
33,Três Forquilhas,"Rio, Lago e Oceano",0.8719,19
33,Xangri-lá,"Rio, Lago e Oceano",1.8461,20
50,Balneário Pinhal,Restinga Herbácea,11.125,21
50,Capivari do Sul,Restinga Herbácea,1.6762,22
50,Cidreira,Restinga Herbácea,26.922,23
50,Imbé,Restinga Herbácea,2.0287,24
50,Maquiné,Restinga Herbácea,10.2619,25
50,Osório,Restinga Herbácea,65.1654,26
50,Palmares do Sul,Restinga Herbácea,80.727,27
50,Tramandaí,Restinga Herbácea,11.2935,28
50,Xangri-lá,Restinga Herbácea,0.3314,29
3,Arroio do Sal,Formação Florestal,0.1507,30
3,Capão da Canoa,Formação Florestal,0.0132,31
3,Capivari do Sul,Formação Florestal,1.7486,32
3,Caraá,Formação Florestal,168.4234,33
3,Dom Pedro de Alcântara,Formação Florestal,13.6963,34
3,Itati,Formação Florestal,168.18,35
3,Mampituba,Formação Florestal,88.7177,36
3,Maquiné,Formação Florestal,374.0817,37
3,Morrinhos do Sul,Formação Florestal,64.5313,38
3,Osório,Formação Florestal,63.3942,39
3,Terra de Areia,Formação Florestal,30.0296,40
3,Torres,Formação Florestal,5.0045,41
3,Três Cachoeiras,Formação Florestal,67.4231,42
3,Três Forquilhas,Formação Florestal,155.9715,43
21,Arroio do Sal,Mosaico de Usos,29.4394,44
21,Balneário Pinhal,Mosaico de Usos,6.5383,45
21,Capão da Canoa,Mosaico de Usos,19.0984,46
21,Capivari do Sul,Mosaico de Usos,106.3857,47
21,Caraá,Mosaico de Usos,10.0481,48
21,Cidreira,Mosaico de Usos,19.899,49
21,Dom Pedro de Alcântara,Mosaico de Usos,23.2073,50
21,Imbé,Mosaico de Usos,1.0332,51
21,Itati,Mosaico de Usos,11.6697,52
21,Mampituba,Mosaico de Usos,35.3491,53
21,Maquiné,Mosaico de Usos,16.3344,54
21,Morrinhos do Sul,Mosaico de Usos,39.6317,55
21,Osório,Mosaico de Usos,44.9687,56
21,Palmares do Sul,Mosaico de Usos,182.0965,57
21,Terra de Areia,Mosaico de Usos,29.6283,58
21,Torres,Mosaico de Usos,43.9054,59
21,Tramandaí,Mosaico de Usos,15.7592,60
21,Três Cachoeiras,Mosaico de Usos,39.1327,61
21,Três Forquilhas,Mosaico de Usos,20.0149,62
21,Xangri-lá,Mosaico de Usos,6.2615,63
39,Balneário Pinhal,Soja,0.2513,64
39,Capão da Canoa,Soja,0.24,65
39,Capivari do Sul,Soja,55.6577,66
39,Caraá,Soja,0.8766,67
39,Cidreira,Soja,5.2112,68
39,Dom Pedro de Alcântara,Soja,0.0227,69
39,Itati,Soja,0.2072,70
39,Mampituba,Soja,0.2103,71
39,Maquiné,Soja,1.1392,72
39,Morrinhos do Sul,Soja,0.1306,73
39,Osório,Soja,18.4876,74
39,Palmares do Sul,Soja,54.016,75
39,Terra de Areia,Soja,3.3451,76
39,Torres,Soja,0.7725,77
39,Tramandaí,Soja,0.1983,78
39,Três Cachoeiras,Soja,0.0508,79
39,Três Forquilhas,Soja,0.196,80
40,Balneário Pinhal,Arroz,2.0659,81
40,Capão da Canoa,Arroz,0.0086,82
40,Capivari do Sul,Arroz,75.8771,83
40,Caraá,Arroz,2.0771,84
40,Cidreira,Arroz,8.138,85
40,Dom Pedro de Alcântara,Arroz,2.581,86
40,Mampituba,Arroz,10.0152,87
40,Maquiné,Arroz,1.1501,88
40,Morrinhos do Sul,Arroz,13.611,89
40,Osório,Arroz,14.0053,90
40,Palmares do Sul,Arroz,110.8898,91
40,Terra de Areia,Arroz,1.8995,92
40,Torres,Arroz,26.9944,93
40,Tramandaí,Arroz,5.0858,94
40,Três Cachoeiras,Arroz,3.8194,95
40,Xangri-lá,Arroz,3.2503,96
23,Arroio do Sal,"Praia, Duna e Areal",3.4602,97
23,Balneário Pinhal,"Praia, Duna e Areal",4.7772,98
23,Capão da Canoa,"Praia, Duna e Areal",2.3605,99
23,Cidreira,"Praia, Duna e Areal",27.566,100
23,Imbé,"Praia, Duna e Areal",2.1704,101
23,Osório,"Praia, Duna e Areal",0.9175,102
23,Palmares do Sul,"Praia, Duna e Areal",48.1869,103
23,Terra de Areia,"Praia, Duna e Areal",0.279,104
23,Torres,"Praia, Duna e Areal",3.7677,105
23,Tramandaí,"Praia, Duna e Areal",9.9614,106
23,Xangri-lá,"Praia, Duna e Areal",0.9808,107
41,Arroio do Sal,Outras Lavouras Temporárias,0.0047,108
41,Balneário Pinhal,Outras Lavouras Temporárias,0.9445,109
41,Capão da Canoa,Outras Lavouras Temporárias,0.6602,110
41,Capivari do Sul,Outras Lavouras Temporárias,49.2877,111
41,Caraá,Outras Lavouras Temporárias,1.717,112
41,Cidreira,Outras Lavouras Temporárias,13.1692,113
41,Dom Pedro de Alcântara,Outras Lavouras Temporárias,0.4166,114
41,Imbé,Outras Lavouras Temporárias,0.001,115
41,Itati,Outras Lavouras Temporárias,0.6467,116
41,Mampituba,Outras Lavouras Temporárias,1.2161,117
41,Maquiné,Outras Lavouras Temporárias,4.6328,118
41,Morrinhos do Sul,Outras Lavouras Temporárias,1.2105,119
41,Osório,Outras Lavouras Temporárias,16.3533,120
41,Palmares do Sul,Outras Lavouras Temporárias,71.8948,121
41,Terra de Areia,Outras Lavouras Temporárias,2.8662,122
41,Torres,Outras Lavouras Temporárias,1.5916,123
41,Tramandaí,Outras Lavouras Temporárias,4.5488,124
41,Três Cachoeiras,Outras Lavouras Temporárias,0.6231,125
41,Três Forquilhas,Outras Lavouras Temporárias,0.812,126
41,Xangri-lá,Outras Lavouras Temporárias,0.7672,127
24,Arroio do Sal,Área Urbanizada,17.4589,128
24,Balneário Pinhal,Área Urbanizada,10.3608,129
24,Capão da Canoa,Área Urbanizada,23.9458,130
24,Capivari do Sul,Área Urbanizada,1.6273,131
24,Caraá,Área Urbanizada,0.2047,132
24,Cidreira,Área Urbanizada,10.1159,133
24,Dom Pedro de Alcântara,Área Urbanizada,0.4131,134
24,Imbé,Área Urbanizada,18.1377,135
24,Itati,Área Urbanizada,0.082,136
24,Mampituba,Área Urbanizada,0.1018,137
24,Maquiné,Área Urbanizada,0.7465,138
24,Morrinhos do Sul,Área Urbanizada,0.222,139
24,Osório,Área Urbanizada,17.3413,140
24,Palmares do Sul,Área Urbanizada,9.5697,141
24,Terra de Areia,Área Urbanizada,4.5758,142
24,Torres,Área Urbanizada,19.2585,143
24,Tramandaí,Área Urbanizada,22.697,144
24,Três Cachoeiras,Área Urbanizada,2.9271,145
24,Três Forquilhas,Área Urbanizada,0.199,146
24,Xangri-lá,Área Urbanizada,19.7888,147
25,Arroio do Sal,Outras Áreas não Vegetadas,1.3387,148
25,Balneário Pinhal,Outras Áreas não Vegetadas,3.7103,149
25,Capão da Canoa,Outras Áreas não Vegetadas,2.9802,150
25,Capivari do Sul,Outras Áreas não Vegetadas,0.9683,151
25,Caraá,Outras Áreas não Vegetadas,0.13,152
25,Cidreira,Outras Áreas não Vegetadas,7.7297,153
25,Imbé,Outras Áreas não Vegetadas,0.7078,154
25,Itati,Outras Áreas não Vegetadas,0.0086,155
25,Mampituba,Outras Áreas não Vegetadas,0.0063,156
25,Maquiné,Outras Áreas não Vegetadas,0.5265,157
25,Osório,Outras Áreas não Vegetadas,6.0186,158
25,Palmares do Sul,Outras Áreas não Vegetadas,20.5149,159
25,Terra de Areia,Outras Áreas não Vegetadas,0.5075,160
25,Torres,Outras Áreas não Vegetadas,0.5465,161
25,Tramandaí,Outras Áreas não Vegetadas,2.947,162
25,Três Cachoeiras,Outras Áreas não Vegetadas,0.1093,163
25,Três Forquilhas,Outras Áreas não Vegetadas,0.0273,164
25,Xangri-lá,Outras Áreas não Vegetadas,1.1464,165
9,Arroio do Sal,Silvicultura,4.5018,166
9,Balneário Pinhal,Silvicultura,29.6479,167
9,Capão da Canoa,Silvicultura,2.5308,168
9,Capivari do Sul,Silvicultura,12.601,169
9,Caraá,Silvicultura,50.0295,170
9,Cidreira,Silvicultura,28.3113,171
9,Dom Pedro de Alcântara,Silvicultura,0.255,172
9,Itati,Silvicultura,5.1371,173
9,Mampituba,Silvicultura,1.2317,174
9,Maquiné,Silvicultura,23.1124,175
9,Morrinhos do Sul,Silvicultura,0.2018,176
9,Osório,Silvicultura,49.4007,177
9,Palmares do Sul,Silvicultura,106.2793,178
9,Terra de Areia,Silvicultura,3.4935,179
9,Torres,Silvicultura,0.7842,180
9,Tramandaí,Silvicultura,18.3941,181
9,Três Cachoeiras,Silvicultura,5.2182,182
9,Três Forquilhas,Silvicultura,9.3824,183
9,Xangri-lá,Silvicultura,0.1868,184
11,Arroio do Sal,Campo Alagado e Área Pantanosa,1.0385,185
11,Balneário Pinhal,Campo Alagado e Área Pantanosa,3.9771,186
11,Capão da Canoa,Campo Alagado e Área Pantanosa,2.8188,187
11,Capivari do Sul,Campo Alagado e Área Pantanosa,16.5404,188
11,Cidreira,Campo Alagado e Área Pantanosa,13.4245,189
11,Dom Pedro de Alcântara,Campo Alagado e Área Pantanosa,1.8756,190
11,Imbé,Campo Alagado e Área Pantanosa,8.9032,191
11,Maquiné,Campo Alagado e Área Pantanosa,19.365,192
11,Morrinhos do Sul,Campo Alagado e Área Pantanosa,1.8295,193
11,Osório,Campo Alagado e Área Pantanosa,52.7218,194
11,Palmares do Sul,Campo Alagado e Área Pantanosa,64.3528,195
11,Terra de Areia,Campo Alagado e Área Pantanosa,1.9211,196
11,Torres,Campo Alagado e Área Pantanosa,2.0965,197
11,Tramandaí,Campo Alagado e Área Pantanosa,8.4226,198
11,Três Cachoeiras,Campo Alagado e Área Pantanosa,0.0133,199
11,Xangri-lá,Campo Alagado e Área Pantanosa,10.9448,200
12,Arroio do Sal,Formação Campestre,6.7141,201
12,Balneário Pinhal,Formação Campestre,9.9242,202
12,Capão da Canoa,Formação Campestre,16.2353,203
12,Capivari do Sul,Formação Campestre,58.2506,204
12,Caraá,Formação Campestre,52.1831,205
12,Cidreira,Formação Campestre,31.8071,206
12,Imbé,Formação Campestre,1.4097,207
12,Itati,Formação Campestre,3.1322,208
12,Mampituba,Formação Campestre,0.0004,209
12,Maquiné,Formação Campestre,27.9168,210
12,Morrinhos do Sul,Formação Campestre,0.1746,211
12,Osório,Formação Campestre,117.1191,212
12,Palmares do Sul,Formação Campestre,81.3276,213
12,Terra de Areia,Formação Campestre,23.2336,214
12,Tramandaí,Formação Campestre,19.2873,215
12,Três Cachoeiras,Formação Campestre,1.5478,216
12,Três Forquilhas,Formação Campestre,5.0915,217
12,Xangri-lá,Formação Campestre,10.7645,218
15,Arroio do Sal,Pastagem,27.6592,219
15,Capão da Canoa,Pastagem,11.367,220
15,Caraá,Pastagem,7.8824,221
15,Dom Pedro de Alcântara,Pastagem,17.5281,222
15,Itati,Pastagem,14.9076,223
15,Mampituba,Pastagem,19.3901,224
15,Maquiné,Pastagem,6.438,225
15,Morrinhos do Sul,Pastagem,35.672,226
15,Osório,Pastagem,1.5217,227
15,Terra de Areia,Pastagem,15.2896,228
15,Torres,Pastagem,41.086,229
15,Três Cachoeiras,Pastagem,38.9384,230
15,Três Forquilhas,Pastagem,22.9984,231
15,Xangri-lá,Pastagem,1.8364,232
49,Arroio do Sal,Restinga Arbórea,5.5694,233
49,Balneário Pinhal,Restinga Arbórea,1.4917,234
49,Capão da Canoa,Restinga Arbórea,5.1084,235
49,Capivari do Sul,Restinga Arbórea,12.7764,236
49,Cidreira,Restinga Arbórea,7.4395,237
49,Dom Pedro de Alcântara,Restinga Arbórea,4.389,238
49,Imbé,Restinga Arbórea,0.2706,239
49,Itati,Restinga Arbórea,0.236,240
49,Mampituba,Restinga Arbórea,0.0916,241
49,Maquiné,Restinga Arbórea,4.0414,242
49,Morrinhos do Sul,Restinga Arbórea,7.8299,243
49,Osório,Restinga Arbórea,24.5623,244
49,Palmares do Sul,Restinga Arbórea,35.1915,245
49,Terra de Areia,Restinga Arbórea,9.9241,246
49,Torres,Restinga Arbórea,8.7864,247
49,Tramandaí,Restinga Arbórea,6.7963,248
49,Três Cachoeiras,Restinga Arbórea,2.1556,249
49,Três Forquilhas,Restinga Arbórea,1.515,250
49,Xangri-lá,Restinga Arbórea,2.0307,251
